movie_id,language,abbrevation
43491,English,en
43890,English,en
37596,English,en
37596,ελληνικά,el
41486,日本語,ja
41482,日本語,ja
74714,Français,fr
35219,English,en
72913,English,en
94959,English,en
22734,English,en
56168,English,en
34145,Français,fr
40911,普通话,zh
54720,עִבְרִית,he
54720,English,en
43923,English,en
5719,English,en
71575,Español,es
2754,Nederlands,nl
166204,বাংলা,bn
166204,English,en
40970,English,en
38842,English,en
45261,English,en
73682,Română,ro
22136,Français,fr
38410,English,en
342218,svenska,sv
125946,Français,fr
154442,日本語,ja
201695,English,en
25694,English,en
42318,ελληνικά,el
36569,English,en
36569,Português,pt
27023,English,en
27023,Italiano,it
38961,English,en
56969,हिन्दी,hi
45077,English,en
45077,Polski,pl
40599,English,en
52221,English,en
59581,English,en
125948,Español,es
32021,English,en
75938,English,en
706,Deutsch,de
30931,English,en
33009,English,en
46198,English,en
18178,,mk
117211,English,en
41402,English,en
45745,English,en
10378,English,en
39486,English,en
27374,English,en
27374,Deutsch,de
44040,Español,es
44040,English,en
44040,Український,uk
12807,Français,fr
38303,English,en
38408,English,en
42296,English,en
38031,English,en
28018,English,en
45729,English,en
44113,English,en
173672,English,en
9639,English,en
43894,English,en
85290,English,en
3592,English,en
44639,English,en
43619,Català,ca
43619,English,en
43619,Français,fr
43933,Español,es
43933,English,en
30071,English,en
30071,Magyar,hu
17031,English,en
41994,English,en
15375,English,en
45094,English,en
70695,English,en
110502,English,en
43369,English,en
111315,English,en
42188,English,en
11567,Deutsch,de
27441,English,en
30036,English,en
43187,English,en
4706,English,en
9577,Deutsch,de
20034,English,en
41201,Français,fr
41201,,gd
41201,English,en
19597,Français,fr
19597,日本語,ja
46847,Eesti,et
110790,English,en
16015,Dansk,da
20263,English,en
10311,Deutsch,de
50834,Slovenščina,sl
16271,English,en
12482,Deutsch,de
53486,Italiano,it
53486,Français,fr
25633,English,en
166671,English,en
39933,English,en
81231,Polski,pl
46756,Deutsch,de
46756,English,en
46756,Eesti,et
46756,Français,fr
46756,Pусский,ru
46812,English,en
46812,Polski,pl
46812,Español,es
46837,English,en
76825,ελληνικά,el
16344,हिन्दी,hi
38124,English,en
35379,English,en
214430,English,en
214430,Français,fr
41308,Español,es
75341,العربية,ar
75341,עִבְרִית,he
75341,English,en
92950,日本語,ja
113456,Český,cs
113456,Deutsch,de
44549,हिन्दी,hi
44549,English,en
174792,English,en
131861,English,en
45739,English,en
45649,English,en
39681,Français,fr
41505,English,en
40048,English,en
8749,suomi,fi
14088,日本語,ja
50656,Dansk,da
16290,Română,ro
16290,English,en
39312,English,en
42307,English,en
42307,Türkçe,tr
45650,English,en
64156,普通话,zh
42941,English,en
50475,한국어/조선말,ko
97241,English,en
39440,English,en
52848,English,en
52848,Français,fr
41009,English,en
73348,English,en
52358,English,en
32540,English,en
74896,English,en
44890,English,en
39514,English,en
39514,Pусский,ru
86233,English,en
98364,English,en
44716,Dansk,da
44716,English,en
44716,Pусский,ru
44716,svenska,sv
43931,English,en
63611,Español,es
47426,Português,pt
47426,Español,es
47426,English,en
18590,English,en
37810,עִבְרִית,he
37810,,yi
13548,English,en
13548,Español,es
25073,English,en
155445,Deutsch,de
20700,English,en
114333,Español,es
127083,Srpski,sr
4921,Nederlands,nl
4921,Deutsch,de
4921,Italiano,it
370264,Magyar,hu
370264,Polski,pl
370264,Pусский,ru
11389,Dansk,da
45336,Español,es
165911,فارسی,fa
37438,हिन्दी,hi
14397,English,en
53655,English,en
52047,日本語,ja
27372,日本語,ja
43681,Dansk,da
41211,Français,fr
41211,日本語,ja
41211,Español,es
41211,普通话,zh
41211,العربية,ar
41211,English,en
46332,العربية,ar
46332,Français,fr
135198,广州话 / 廣州話,cn
135198,English,en
135198,Bahasa melayu,ms
135198,普通话,zh
135198,,tl
44986,English,en
43738,български език,bg
43601,English,en
68774,Français,fr
68774,Lietuvikai,lt
68774,Pусский,ru
4729,Français,fr
47792,English,en
47792,ελληνικά,el
46979,Italiano,it
143336,Español,es
143336,Français,fr
41436,English,en
49207,العربية,ar
49207,Dansk,da
46103,English,en
48016,English,en
48016,Türkçe,tr
55536,Deutsch,de
6793,Deutsch,de
79743,suomi,fi
79743,Pусский,ru
53792,English,en
53792,Italiano,it
53792,,yi
44076,فارسی,fa
48015,English,en
35957,English,en
51241,English,en
51241,Français,fr
8316,Český,cs
8316,English,en
31605,English,en
22398,English,en
16029,Dansk,da
44603,English,en
44603,Français,fr
41215,English,en
1782,English,en
1782,Français,fr
38234,English,en
11391,Dansk,da
41439,English,en
41733,English,en
41733,Español,es
182756,English,en
77960,English,en
44115,English,en
38055,English,en
54315,Deutsch,de
33600,English,en
33600,Deutsch,de
54109,English,en
52237,English,en
43819,English,en
43007,English,en
49863,English,en
44214,English,en
44214,Français,fr
44214,Italiano,it
80720,English,en
114096,English,en
91607,English,en
130917,English,en
40378,Norsk,no
30979,English,en
30979,Deutsch,de
30979,,mn
56192,English,en
46537,English,en
49953,English,en
43943,English,en
38363,English,en
40716,English,en
43189,English,en
3007,Deutsch,de
27563,English,en
61755,Italiano,it
61755,Português,pt
59408,English,en
79591,English,en
79591,Français,fr
79591,Deutsch,de
79591,Magyar,hu
26891,Deutsch,de
39039,हिन्दी,hi
52111,Türkçe,tr
13630,Norsk,no
45593,English,en
41058,English,en
1673,English,en
28671,English,en
14234,ภาษาไทย,th
14234,English,en
49110,English,en
49110,Español,es
65726,English,en
65726,Español,es
41123,Français,fr
44442,Polski,pl
48466,English,en
48466,Français,fr
48466,Polski,pl
47065,English,en
38325,Pусский,ru
48000,No Language,xx
71317,Pусский,ru
137504,日本語,ja
64340,Français,fr
44571,English,en
38368,Français,fr
38368,ภาษาไทย,th
112072,suomi,fi
114444,English,en
157178,Polski,pl
68849,English,en
134569,한국어/조선말,ko
44048,English,en
38357,English,en
38357,Український,uk
48303,English,en
48303,Français,fr
48303,Italiano,it
43539,English,en
39210,English,en
39210,Italiano,it
62103,English,en
62103,Español,es
44147,English,en
92096,Română,ro
43434,Français,fr
43434,Deutsch,de
43434,English,en
43434,Español,es
43434,العربية,ar
43434,Magyar,hu
43434,日本語,ja
43434,Pусский,ru
45958,广州话 / 廣州話,cn
45958,普通话,zh
45958,Español,es
45958,Wolof,wo
34208,Magyar,hu
34208,Română,ro
15036,English,en
15036,Français,fr
15036,Deutsch,de
15036,ελληνικά,el
36940,Italiano,it
12444,English,en
45269,English,en
38757,English,en
46757,Español,es
46757,English,en
71701,English,en
43862,English,en
43437,English,en
24574,English,en
80545,English,en
44687,English,en
162643,Français,fr
162643,English,en
162643,Pусский,ru
41999,English,en
13834,English,en
13834,Tiếng Việt,vi
15012,English,en
15012,Español,es
44886,English,en
44886,Français,fr
44886,Español,es
45317,English,en
41556,English,en
41556,Français,fr
42363,English,en
52998,Español,es
31031,English,en
31031,Deutsch,de
49583,Français,fr
202768,Deutsch,de
202768,Srpski,sr
37927,Français,fr
48486,Français,fr
56648,Français,fr
128442,فارسی,fa
110115,English,en
87415,Italiano,it
95043,Polski,pl
113882,English,en
48871,English,en
93669,Français,fr
47088,English,en
35458,English,en
50990,suomi,fi
111396,Tiếng Việt,vi
36373,English,en
99080,English,en
49787,English,en
49787,Polski,pl
253074,English,en
253074,,yi
64782,svenska,sv
96118,Deutsch,de
26769,English,en
46420,English,en
36615,普通话,zh
83817,English,en
51885,,ug
51885,Pусский,ru
51885,普通话,zh
54523,English,en
54523,Italiano,it
73420,English,en
45324,English,en
45324,Français,fr
120835,English,en
33996,English,en
33996,Français,fr
33996,Pусский,ru
15702,Français,fr
15436,Français,fr
15436,Deutsch,de
39358,English,en
39358,Français,fr
6320,Français,fr
28699,English,en
47979,Deutsch,de
48838,English,en
42684,English,en
34764,हिन्दी,hi
34764,Pусский,ru
37234,English,en
42483,English,en
42561,English,en
42046,English,en
52320,English,en
52320,Français,fr
52320,Norsk,no
52320,Srpski,sr
36405,Polski,pl
35123,English,en
37083,English,en
51618,English,en
61370,English,en
22135,English,en
53654,Italiano,it
53654,English,en
14463,English,en
35395,English,en
35395,Español,es
38117,English,en
37690,हिन्दी,hi
24837,English,en
43347,English,en
10140,English,en
47607,English,en
80435,English,en
38340,English,en
121238,English,en
28155,English,en
26663,English,en
86608,English,en
80572,English,en
37710,English,en
37710,Français,fr
37710,Italiano,it
37710,Pусский,ru
37710,Español,es
48946,English,en
45136,English,en
130424,English,en
44028,English,en
48395,English,en
48395,suomi,fi
44982,English,en
57000,English,en
57000,Français,fr
57000,Deutsch,de
65041,Français,fr
65041,Deutsch,de
65041,ελληνικά,el
65041,Pусский,ru
39968,Français,fr
32234,日本語,ja
12823,Italiano,it
63290,English,en
63290,Deutsch,de
63290,Bahasa indonesia,id
63290,普通话,zh
63290,پښتو,ps
63290,Pусский,ru
71395,English,en
43114,English,en
59917,English,en
56693,English,en
40882,فارسی,fa
85876,English,en
62789,Italiano,it
31988,English,en
31988,Español,es
34667,English,en
5562,Français,fr
41187,Türkçe,tr
43614,Français,fr
44160,Türkçe,tr
99738,Pусский,ru
95453,한국어/조선말,ko
46773,,tl
70800,No Language,xx
60234,Français,fr
49296,No Language,xx
1906,Deutsch,de
36738,English,en
195833,Español,es
49901,Deutsch,de
195311,No Language,xx
56142,English,en
56142,Italiano,it
43919,English,en
84108,English,en
80701,Italiano,it
80701,Srpski,sr
46503,English,en
48833,English,en
40664,suomi,fi
234942,Český,cs
118533,English,en
44441,No Language,xx
50241,English,en
57489,Español,es
37514,English,en
49322,suomi,fi
43930,English,en
46660,English,en
170986,हिन्दी,hi
96366,English,en
44264,English,en
20526,English,en
44009,English,en
49684,English,en
104720,English,en
111470,English,en
43318,English,en
43318,Español,es
322799,English,en
42888,English,en
130623,Español,es
130623,English,en
130623,,mn
130623,हिन्दी,hi
46829,English,en
52445,한국어/조선말,ko
84086,English,en
44129,English,en
43855,English,en
23108,English,en
121006,English,en
18029,English,en
62567,English,en
37080,English,en
30023,English,en
50701,English,en
250810,English,en
250810,Română,ro
107592,English,en
83036,English,en
30548,English,en
26138,한국어/조선말,ko
40149,日本語,ja
10817,Español,es
31300,Français,fr
54178,普通话,zh
8464,English,en
49797,한국어/조선말,ko
39988,Italiano,it
481,Español,es
36115,English,en
36115,Français,fr
36115,Español,es
31283,English,en
31283,Français,fr
4266,Français,fr
111390,English,en
32609,English,en
46788,English,en
40649,English,en
10018,Deutsch,de
52587,Deutsch,de
48203,Italiano,it
25908,Český,cs
117042,Český,cs
238362,suomi,fi
15740,English,en
173288,Deutsch,de
35958,English,en
13246,English,en
41283,English,en
42984,日本語,ja
31104,日本語,ja
81219,Polski,pl
27072,Polski,pl
35138,普通话,zh
27585,English,en
48204,English,en
62337,Deutsch,de
53156,Français,fr
25434,广州话 / 廣州話,cn
25434,English,en
25434,普通话,zh
54812,English,en
23282,English,en
38705,English,en
39451,English,en
38745,English,en
50071,English,en
28025,English,en
107548,Deutsch,de
107548,हिन्दी,hi
1361,English,en
39839,हिन्दी,hi
102091,English,en
112674,English,en
10097,English,en
78320,English,en
51143,Deutsch,de
51143,svenska,sv
48748,Dansk,da
52208,English,en
56812,Español,es
34576,English,en
51357,English,en
51358,No Language,xx
20495,हिन्दी,hi
80054,English,en
161512,English,en
161512,Pусский,ru
56448,English,en
42323,हिन्दी,hi
42323,English,en
56320,English,en
104394,English,en
19887,हिन्दी,hi
82549,English,en
196235,English,en
54430,English,en
54430,Français,fr
46207,Français,fr
33107,English,en
33107,Español,es
48127,English,en
48127,Deutsch,de
48127,Pусский,ru
33870,English,en
33870,普通话,zh
42297,English,en
82622,English,en
51359,English,en
37866,Norsk,no
51739,日本語,ja
46838,English,en
45301,English,en
32407,English,en
38054,한국어/조선말,ko
41515,English,en
50420,English,en
21136,日本語,ja
31850,한국어/조선말,ko
61943,Italiano,it
35392,English,en
20531,日本語,ja
15302,English,en
31694,English,en
31694,한국어/조선말,ko
31694,Español,es
163659,Español,es
39967,Français,fr
37533,Français,fr
23508,Português,pt
18381,Français,fr
6474,Italiano,it
30914,Português,pt
56787,English,en
64212,Polski,pl
8995,Deutsch,de
7210,Français,fr
7210,Deutsch,de
52696,English,en
52696,हिन्दी,hi
52696,ਪੰਜਾਬੀ,pa
16987,हिन्दी,hi
46138,English,en
247112,Český,cs
247124,Český,cs
61212,Italiano,it
185720,ελληνικά,el
72413,Deutsch,de
46689,English,en
46689,Português,pt
54660,English,en
49041,English,en
23830,English,en
55584,No Language,xx
89126,Français,fr
89126,Deutsch,de
89126,Italiano,it
42243,English,en
51360,No Language,xx
27470,English,en
50704,English,en
15548,English,en
15552,English,en
46827,English,en
53079,English,en
22007,English,en
26277,हिन्दी,hi
26277,Italiano,it
165402,Deutsch,de
102144,English,en
102144,Español,es
56402,Italiano,it
40805,English,en
40805,普通话,zh
49616,English,en
124058,English,en
124058,Español,es
51362,English,en
49009,English,en
49009,Polski,pl
49009,Pусский,ru
46528,English,en
46528,ภาษาไทย,th
64605,English,en
64605,Français,fr
198317,English,en
38742,English,en
42138,Pусский,ru
25482,Español,es
14070,हिन्दी,hi
37086,English,en
37086,Italiano,it
38023,English,en
108869,English,en
43781,English,en
2325,English,en
2325,Deutsch,de
2325,Pусский,ru
50618,беларуская мова,be
50618,Deutsch,de
50618,Pусский,ru
50618,Український,uk
46387,हिन्दी,hi
54723,English,en
23019,Deutsch,de
43209,普通话,zh
43209,ภาษาไทย,th
23047,Latin,la
23047,English,en
198391,English,en
45284,日本語,ja
46820,Español,es
79118,Dansk,da
79118,English,en
79118,Deutsch,de
79118,Norsk,no
79118,svenska,sv
62570,Français,fr
162234,Deutsch,de
162234,Türkçe,tr
42001,English,en
63892,English,en
63892,Français,fr
40650,English,en
40650,Français,fr
40650,Deutsch,de
17605,Français,fr
53267,한국어/조선말,ko
122019,Español,es
58777,Français,fr
78117,日本語,ja
36241,,gn
36241,Español,es
75363,English,en
75363,Deutsch,de
57019,Español,es
84903,English,en
25051,日本語,ja
23174,English,en
4798,Nederlands,nl
4798,English,en
4798,Français,fr
74924,English,en
105448,Français,fr
105448,Português,pt
43950,Français,fr
90272,Français,fr
21198,English,en
21198,Français,fr
132332,Français,fr
54779,English,en
49849,English,en
392067,English,en
49073,Español,es
1543,Deutsch,de
8951,Italiano,it
44000,English,en
93072,English,en
69313,svenska,sv
60708,,ay
60708,Español,es
15993,English,en
57256,Dansk,da
57448,Français,fr
29670,suomi,fi
38830,English,en
37360,English,en
99372,English,en
24403,English,en
24403,日本語,ja
24403,普通话,zh
31654,English,en
25259,Español,es
18562,English,en
14556,Français,fr
14556,Español,es
35052,English,en
58772,English,en
58772,Deutsch,de
58772,עִבְרִית,he
58772,Polski,pl
58772,,yi
20332,English,en
23077,English,en
90968,English,en
94608,English,en
88376,English,en
43501,English,en
52013,English,en
46787,English,en
92399,English,en
51364,English,en
51366,English,en
111239,English,en
44564,English,en
55061,English,en
25862,English,en
112284,English,en
107774,English,en
10854,English,en
119094,English,en
33146,हिन्दी,hi
38787,English,en
43810,English,en
42175,English,en
18703,English,en
63578,English,en
48471,Português,pt
48471,English,en
48471,Español,es
15316,English,en
47610,Deutsch,de
48752,English,en
1244,Deutsch,de
25695,한국어/조선말,ko
39557,English,en
32319,English,en
32319,Français,fr
32319,Deutsch,de
32319,Español,es
34025,English,en
76229,English,en
25664,广州话 / 廣州話,cn
25664,English,en
25664,日本語,ja
61783,Français,fr
42722,Français,fr
43936,Français,fr
43936,,km
47909,한국어/조선말,ko
12811,Italiano,it
58937,English,en
31903,English,en
31903,Italiano,it
105067,English,en
105067,Français,fr
55151,Français,fr
55151,Română,ro
68757,Français,fr
39993,Italiano,it
45202,한국어/조선말,ko
54160,日本語,ja
48481,English,en
22985,English,en
51876,English,en
51876,Italiano,it
51876,Pусский,ru
51876,普通话,zh
51876,Français,fr
58261,English,en
89704,English,en
89704,Pусский,ru
120357,English,en
52461,English,en
51873,English,en
471,Polski,pl
471,English,en
13652,Français,fr
13652,English,en
27522,Deutsch,de
8417,Deutsch,de
44963,日本語,ja
74289,日本語,ja
22843,日本語,ja
43947,English,en
60213,Français,fr
60213,Español,es
34013,Français,fr
62495,Italiano,it
42411,Italiano,it
45807,English,en
51367,English,en
55165,svenska,sv
21982,हिन्दी,hi
53596,Español,es
31007,English,en
52844,English,en
51092,Italiano,it
26530,English,en
43017,English,en
113757,English,en
32612,English,en
38033,English,en
54293,English,en
47330,English,en
117258,English,en
293946,English,en
133119,English,en
122884,English,en
33039,English,en
114083,English,en
70635,English,en
139851,Français,fr
62976,普通话,zh
12536,English,en
131781,English,en
45485,English,en
39695,English,en
41630,English,en
36939,English,en
50348,English,en
48171,English,en
48171,Italiano,it
48171,Magyar,hu
48171,Pусский,ru
48171,Latin,la
48171,Cymraeg,cy
43920,English,en
56590,English,en
91958,Español,es
79785,English,en
50779,English,en
44411,Português,pt
71732,Français,fr
85550,한국어/조선말,ko
116751,Français,fr
72852,Français,fr
72852,العربية,ar
48954,,gd
48954,English,en
32122,English,en
93553,ภาษาไทย,th
16031,Dansk,da
43046,Deutsch,de
43046,Français,fr
43046,Italiano,it
43046,English,en
86267,한국어/조선말,ko
84207,English,en
53701,日本語,ja
126104,Español,es
28023,English,en
104364,English,en
78353,English,en
79731,हिन्दी,hi
103425,English,en
50900,العربية,ar
50900,Français,fr
51276,Pусский,ru
74074,English,en
35831,Français,fr
120843,English,en
39029,日本語,ja
55662,English,en
13746,English,en
13746,Français,fr
44944,English,en
8418,Deutsch,de
65898,Français,fr
288183,,sh
288183,English,en
102527,suomi,fi
204040,English,en
50217,English,en
80988,ελληνικά,el
24868,English,en
47578,日本語,ja
52970,日本語,ja
45272,English,en
48138,English,en
48138,Deutsch,de
48138,Türkçe,tr
48138,العربية,ar
48340,English,en
52067,English,en
22484,English,en
46441,English,en
46441,Polski,pl
45772,English,en
46260,English,en
84295,English,en
43825,English,en
91419,English,en
91419,Español,es
119183,English,en
195651,English,en
11788,English,en
82792,English,en
54635,English,en
81687,English,en
81687,Français,fr
81687,Español,es
79180,English,en
112705,English,en
84296,English,en
31324,Français,fr
31324,English,en
50204,English,en
53045,English,en
18438,한국어/조선말,ko
30432,Français,fr
30432,Deutsch,de
43552,English,en
85886,Español,es
87906,Italiano,it
17240,English,en
39959,English,en
56259,English,en
114246,Español,es
140527,English,en
45274,English,en
39513,English,en
46789,Dansk,da
30901,Italiano,it
30901,Español,es
15576,Français,fr
49844,English,en
81217,Polski,pl
54506,English,en
32520,普通话,zh
37618,English,en
12471,Türkçe,tr
36883,English,en
51971,Français,fr
64441,Français,fr
31987,Español,es
14538,普通话,zh
92332,Deutsch,de
174958,Deutsch,de
20993,English,en
20993,Pусский,ru
20993,Український,uk
183894,English,en
98078,No Language,xx
33997,English,en
33997,Français,fr
33997,Somali,so
14525,日本語,ja
48118,English,en
43088,普通话,zh
36505,Español,es
4704,English,en
83013,한국어/조선말,ko
42171,English,en
878,Deutsch,de
57424,Italiano,it
35001,English,en
47327,English,en
44896,English,en
37380,English,en
50725,English,en
54186,日本語,ja
38050,English,en
56930,English,en
43526,English,en
31890,English,en
52555,العربية,ar
52555,Français,fr
131836,Français,fr
58764,suomi,fi
55238,English,en
33228,English,en
42482,English,en
91459,English,en
58376,Español,es
47218,English,en
34944,English,en
59990,Português,pt
43256,English,en
56811,English,en
27582,English,en
48988,English,en
49494,English,en
46529,Français,fr
46529,English,en
141971,suomi,fi
49637,English,en
37714,Pусский,ru
37714,עִבְרִית,he
37714,English,en
51200,English,en
51200,한국어/조선말,ko
44943,English,en
45714,English,en
106406,Español,es
106406,English,en
63702,Français,fr
31644,English,en
31644,Deutsch,de
28874,English,en
28874,日本語,ja
14903,English,en
60290,Français,fr
60221,Français,fr
60221,Español,es
144792,English,en
9706,日本語,ja
57703,日本語,ja
56831,English,en
19829,English,en
25186,English,en
43339,日本語,ja
36540,Polski,pl
50321,English,en
22620,English,en
56092,English,en
8770,English,en
42819,English,en
42819,Deutsch,de
42819,Polski,pl
118381,广州话 / 廣州話,cn
53358,English,en
40655,English,en
47533,English,en
31162,Pусский,ru
45022,English,en
24885,English,en
43451,English,en
20722,日本語,ja
20722,No Language,xx
72185,English,en
99329,Français,fr
99329,Wolof,wo
71110,Español,es
16439,Český,cs
29865,English,en
18143,日本語,ja
13957,English,en
26011,English,en
47931,Português,pt
13461,Italiano,it
15362,Français,fr
15362,English,en
53237,English,en
19205,English,en
37583,English,en
59248,English,en
59248,Italiano,it
50546,English,en
70591,English,en
51447,Français,fr
104221,English,en
243565,English,en
33025,English,en
15182,English,en
59490,English,en
59490,Français,fr
59490,Deutsch,de
49730,English,en
38322,English,en
45132,English,en
77078,English,en
46146,Norsk,no
45612,English,en
38684,Français,fr
38684,English,en
84303,English,en
81751,English,en
81751,Español,es
193547,English,en
93528,English,en
93528,Español,es
109326,English,en
23629,English,en
23629,Deutsch,de
14147,English,en
55893,English,en
48243,Polski,pl
48243,العربية,ar
48243,English,en
46458,English,en
46458,日本語,ja
42167,Português,pt
57409,English,en
2010,日本語,ja
47215,Nederlands,nl
47215,,ku
47215,Türkçe,tr
45715,English,en
45715,ελληνικά,el
58232,Deutsch,de
58232,English,en
62342,Español,es
37534,English,en
37534,Français,fr
37534,Polski,pl
57521,Català,ca
57521,Español,es
24926,English,en
10356,English,en
10356,Polski,pl
10356,Pусский,ru
37405,Deutsch,de
76875,English,en
104430,English,en
29436,suomi,fi
29436,Pусский,ru
29436,svenska,sv
11406,Deutsch,de
19611,广州话 / 廣州話,cn
19611,English,en
19611,普通话,zh
16179,English,en
153041,日本語,ja
153041,Français,fr
85769,ελληνικά,el
211331,English,en
45046,English,en
42273,English,en
13413,English,en
45189,Español,es
43418,English,en
41616,English,en
15837,Dansk,da
15837,svenska,sv
58496,Português,pt
58496,English,en
58496,Français,fr
58496,日本語,ja
16140,日本語,ja
16140,Polski,pl
60434,Română,ro
60434,English,en
49018,English,en
57120,English,en
131770,Deutsch,de
131770,Français,fr
131770,Español,es
131770,English,en
99351,English,en
49010,English,en
42815,English,en
76372,Deutsch,de
76372,English,en
20329,日本語,ja
55725,English,en
57537,English,en
48650,euskera,eu
48650,Italiano,it
48650,Pусский,ru
48650,Español,es
48650,English,en
98399,English,en
42531,English,en
44087,English,en
90406,English,en
44898,العربية,ar
44898,English,en
44898,עִבְרִית,he
20995,Deutsch,de
20995,svenska,sv
82460,English,en
98514,English,en
13190,English,en
43021,English,en
56527,English,en
56527,Polski,pl
39356,English,en
39356,,mi
38502,Français,fr
60307,English,en
28802,Français,fr
53172,English,en
10408,Nederlands,nl
10408,Pусский,ru
10408,English,en
31405,Türkçe,tr
83651,Türkçe,tr
50359,English,en
50359,日本語,ja
50359,ภาษาไทย,th
96529,Nederlands,nl
8896,Magyar,hu
64484,Pусский,ru
75725,Español,es
3397,Deutsch,de
3397,Polski,pl
97149,日本語,ja
48596,Español,es
31408,Türkçe,tr
149149,Español,es
31402,Türkçe,tr
31412,Türkçe,tr
73191,English,en
29972,普通话,zh
59266,English,en
63555,Deutsch,de
63555,Español,es
54001,فارسی,fa
58857,日本語,ja
41273,English,en
41273,Français,fr
21372,English,en
54194,Français,fr
54194,English,en
89756,English,en
46228,English,en
30734,svenska,sv
51141,Deutsch,de
51141,svenska,sv
27091,English,en
29043,No Language,xx
36871,日本語,ja
50456,English,en
50456,Français,fr
50456,Deutsch,de
50456,Italiano,it
50456,العربية,ar
50456,Español,es
49334,English,en
36331,English,en
47435,Srpski,sr
47582,Español,es
86750,English,en
46523,Nederlands,nl
30388,English,en
29920,English,en
39284,svenska,sv
44988,English,en
51423,suomi,fi
51423,svenska,sv
54527,English,en
23521,English,en
46105,English,en
49012,English,en
41446,English,en
46195,English,en
46195,Português,pt
57695,Français,fr
101226,English,en
126596,English,en
49876,English,en
178587,English,en
57698,English,en
3081,English,en
62215,English,en
31451,English,en
10195,English,en
40719,English,en
43435,English,en
45523,English,en
30969,English,en
56780,English,en
99920,English,en
76714,English,en
76714,Magyar,hu
76714,Pусский,ru
24447,English,en
31555,English,en
77166,English,en
72596,Íslenska,is
26880,Íslenska,is
18826,English,en
48415,Italiano,it
50671,English,en
57118,English,en
30599,English,en
30599,Italiano,it
29745,English,en
12221,Português,pt
44159,English,en
44159,فارسی,fa
47904,العربية,ar
47904,Français,fr
34420,Türkçe,tr
27045,English,en
27045,日本語,ja
25638,हिन्दी,hi
152861,Bosanski,bs
152861,Slovenščina,sl
10011,English,en
140101,Français,fr
140101,Português,pt
140101,Español,es
72026,日本語,ja
77124,日本語,ja
42709,English,en
61952,한국어/조선말,ko
12078,Český,cs
9511,Deutsch,de
202241,English,en
72375,Français,fr
21508,Español,es
76816,Português,pt
51520,普通话,zh
141241,Română,ro
8904,,tl
18187,English,en
48515,日本語,ja
87673,日本語,ja
36290,English,en
4880,English,en
4880,Deutsch,de
4880,Íslenska,is
4880,Italiano,it
28627,No Language,xx
239553,日本語,ja
60315,Español,es
60315,English,en
60315,Français,fr
48414,Italiano,it
48414,Español,es
12588,Português,pt
12588,Deutsch,de
51736,English,en
55787,English,en
55787,Polski,pl
125874,English,en
43498,English,en
3581,English,en
33134,English,en
61933,Català,ca
61933,English,en
61933,Français,fr
61933,Deutsch,de
61933,Español,es
50848,Français,fr
35619,Bosanski,bs
35619,English,en
35619,Deutsch,de
35619,Srpski,sr
34902,svenska,sv
57586,English,en
52032,English,en
62255,English,en
106515,English,en
185263,English,en
44555,普通话,zh
54083,English,en
54083,Français,fr
54083,Deutsch,de
54083,Italiano,it
54083,Pусский,ru
54083,Español,es
51209,English,en
14252,English,en
52256,Deutsch,de
52256,Italiano,it
52256,Polski,pl
52256,Pусский,ru
52256,Español,es
55934,English,en
51497,English,en
51497,Español,es
51497,Português,pt
51497,Italiano,it
80639,English,en
84099,English,en
43515,English,en
43594,English,en
57082,English,en
241620,English,en
37041,English,en
88451,English,en
57035,English,en
19237,English,en
19237,Polski,pl
86225,English,en
28286,Français,fr
28286,English,en
28286,Deutsch,de
128990,Español,es
46175,Nederlands,nl
46175,English,en
46175,Español,es
43908,Türkçe,tr
130272,Bahasa indonesia,id
130272,Nederlands,nl
42521,English,en
56113,English,en
50272,Español,es
55836,Français,fr
79179,English,en
1115,Français,fr
1115,Deutsch,de
54524,English,en
54524,Deutsch,de
54524,Italiano,it
22449,日本語,ja
46804,Český,cs
8931,Español,es
56314,Dansk,da
62321,English,en
62321,ελληνικά,el
97039,Pусский,ru
19482,한국어/조선말,ko
57859,한국어/조선말,ko
120972,Italiano,it
11376,English,en
46738,Français,fr
46738,العربية,ar
46738,English,en
54699,English,en
18033,English,en
92341,English,en
47310,English,en
38944,suomi,fi
40041,English,en
62077,Polski,pl
62077,Español,es
24810,English,en
30335,English,en
188505,English,en
188505,Polski,pl
188505,Pусский,ru
188505,Español,es
43959,English,en
49022,English,en
21841,English,en
115427,Magyar,hu
55721,English,en
38321,Português,pt
38321,English,en
38321,ภาษาไทย,th
61420,English,en
32654,广州话 / 廣州話,cn
32654,普通话,zh
49853,English,en
49853,Deutsch,de
49853,,km
46849,English,en
13507,Français,fr
50780,English,en
50012,日本語,ja
50012,English,en
50012,Français,fr
50012,Pусский,ru
58035,English,en
92667,English,en
106882,English,en
39410,日本語,ja
1679,日本語,ja
47518,English,en
1865,English,en
1865,Español,es
59436,English,en
59436,Français,fr
59436,Deutsch,de
59436,Español,es
63831,Français,fr
51608,한국어/조선말,ko
43385,English,en
50078,English,en
8967,English,en
86284,English,en
86284,Deutsch,de
63858,English,en
41611,English,en
41611,Español,es
28723,English,en
28723,Deutsch,de
45243,English,en
45243,ภาษาไทย,th
52077,English,en
52077,Français,fr
32120,English,en
32120,Español,es
85504,English,en
85504,Français,fr
110628,English,en
110628,Español,es
56271,English,en
22882,English,en
22882,,gd
121662,English,en
56807,العربية,ar
23116,English,en
